BASILISK0,Basilisk II,6313,06/18/2020, 12:35:47,200
BASILISK0,Basilisk II,6313,06/18/2020, 13:04:35,200
BASILISK0,Basilisk II,6314,06/18/2020, 14:06:21,200
BASILISK0,Basilisk II,6314,06/18/2020, 15:04:55,200
BASILISK0,Basilisk II,6316,06/18/2020, 16:05:12,200
BASILISK0,Basilisk II,6316,06/18/2020, 17:05:41,200
BASILISK0,Basilisk II,6316,06/18/2020, 18:05:02,200
BASILISK0,Basilisk II,6316,06/18/2020, 19:04:27,200
BASILISK0,Basilisk II,6316,06/18/2020, 20:05:19,200
BASILISK0,Basilisk II,6316,06/18/2020, 21:05:10,200
BASILISK0,Basilisk II,6316,06/18/2020, 22:04:46,200
BASILISK0,Basilisk II,6316,06/18/2020, 23:05:11,200
BASILISK0,Basilisk II,6316,06/19/2020, 00:13:11,200
BASILISK0,Basilisk II,6316,06/19/2020, 01:06:05,200
BASILISK0,Basilisk II,6316,06/19/2020, 02:04:57,200
BASILISK0,Basilisk II,6316,06/19/2020, 03:04:46,200
BASILISK0,Basilisk II,6316,06/19/2020, 04:05:13,200
BASILISK0,Basilisk II,6316,06/19/2020, 05:06:07,200
BASILISK0,Basilisk II,6317,06/19/2020, 06:06:05,200
BASILISK0,Basilisk II,6317,06/19/2020, 07:05:04,200
BASILISK0,Basilisk II,6317,06/19/2020, 08:06:41,200
BASILISK0,Basilisk II,6317,06/19/2020, 09:04:55,200
BASILISK0,Basilisk II,6317,06/19/2020, 10:04:43,200
BASILISK0,Basilisk II,6317,06/19/2020, 11:04:34,200
BASILISK0,Basilisk II,6317,06/19/2020, 12:06:20,200
BASILISK0,Basilisk II,6317,06/19/2020, 13:04:42,200
BASILISK0,Basilisk II,6317,06/19/2020, 14:05:08,200
BASILISK0,Basilisk II,6317,06/19/2020, 15:04:58,200
BASILISK0,Basilisk II,6317,06/19/2020, 16:05:19,200
BASILISK0,Basilisk II,6317,06/19/2020, 17:04:50,200
BASILISK0,Basilisk II,6317,06/19/2020, 18:05:08,200
BASILISK0,Basilisk II,6317,06/19/2020, 19:04:30,200
BASILISK0,Basilisk II,6317,06/19/2020, 20:05:26,200
BASILISK0,Basilisk II,6318,06/19/2020, 21:04:53,200
BASILISK0,Basilisk II,6318,06/19/2020, 22:04:36,200
BASILISK0,Basilisk II,6318,06/19/2020, 23:04:21,200
BASILISK0,Basilisk II,6318,06/20/2020, 00:12:44,200
