ZXGQ00004,GoHAN Parallel,4159,06/17/2020, 19:25:42
ZXGQ00004,GoHAN Parallel,4159,06/17/2020, 20:05:41
ZXGQ00004,GoHAN Parallel,4159,06/17/2020, 21:04:36
ZXGQ00004,GoHAN Parallel,4159,06/17/2020, 21:13:47
ZXGQ00004,GoHAN Parallel,4159,06/17/2020, 22:04:22
ZXGQ00004,GoHAN Parallel,4160,06/17/2020, 23:04:40
ZXGQ00004,GoHAN Parallel,4160,06/18/2020, 00:12:40
ZXGQ00004,GoHAN Parallel,4160,06/18/2020, 01:05:54
ZXGQ00004,GoHAN Parallel,4160,06/18/2020, 02:05:16
ZXGQ00004,GoHAN Parallel,4160,06/18/2020, 03:04:45
ZXGQ00004,GoHAN Parallel,4160,06/18/2020, 04:05:04
ZXGQ00004,GoHAN Parallel,4161,06/18/2020, 05:04:53
