RSDK00001,Sonic CD,5,01/04/2021, 22:17:55,604
RSDK00001,Sonic CD,46,01/04/2021, 23:24:29,604
RSDK00001,Sonic CD,80,01/05/2021, 00:41:27,604
RSDK00001,Sonic CD,106,01/05/2021, 02:16:29,604
RSDK00001,Sonic CD,128,01/05/2021, 03:28:23,604
RSDK00001,Sonic CD,146,01/05/2021, 04:27:58,604
RSDK00001,Sonic CD,155,01/05/2021, 05:26:09,604
RSDK00001,Sonic CD,163,01/05/2021, 06:19:18,604
RSDK00001,Sonic CD,172,01/05/2021, 07:25:23,604
RSDK00001,Sonic CD,181,01/05/2021, 08:22:22,604
RSDK00001,Sonic CD,189,01/05/2021, 09:25:24,604
RSDK00001,Sonic CD,203,01/05/2021, 10:25:41,604
RSDK00001,Sonic CD,216,01/05/2021, 11:22:31,604
RSDK00001,Sonic CD,220,01/05/2021, 12:18:15,604
RSDK00001,Sonic CD,225,01/05/2021, 13:29:29,604
RSDK00001,Sonic CD,232,01/05/2021, 14:18:09,604
RSDK00001,Sonic CD,238,01/05/2021, 15:14:10,604
RSDK00001,Sonic CD,248,01/05/2021, 16:30:21,604
RSDK00001,Sonic CD,262,01/05/2021, 17:58:14,604
RSDK00001,Sonic CD,271,01/05/2021, 18:43:42,604
RSDK00001,Sonic CD,278,01/05/2021, 19:28:56,604
