MGBA00001,mGBA,83726,06/17/2020, 19:25:42
MGBA00001,mGBA,83726,06/17/2020, 20:05:41
MGBA00001,mGBA,83727,06/17/2020, 21:04:36
MGBA00001,mGBA,83727,06/17/2020, 21:13:47
MGBA00001,mGBA,83731,06/17/2020, 22:04:22
MGBA00001,mGBA,83734,06/17/2020, 23:04:40
MGBA00001,mGBA,83735,06/18/2020, 00:12:40
MGBA00001,mGBA,83737,06/18/2020, 01:05:54
MGBA00001,mGBA,83739,06/18/2020, 02:05:16
MGBA00001,mGBA,83739,06/18/2020, 03:04:45
MGBA00001,mGBA,83741,06/18/2020, 04:05:04
MGBA00001,mGBA,83743,06/18/2020, 05:04:53
MGBA00001,mGBA,83744,06/18/2020, 06:06:11
